GAME_ID,TEAM_ID,TEAM_NAME,SEASON_ID,MATCHUP,WIN,BUBBLE,PERSON_ID,PLAYER_FIRST,PLAYER_LAST,TEAM_CITY,HOME_TEAM,STARTING_5,DURATION,PLAYTIME_PP_PG,MIN 01,MIN 02,MIN 03,MIN 04,MIN 05,MIN 06,MIN 07,MIN 08,MIN 09,MIN 10,MIN 11,MIN 12,MIN 13,MIN 14,MIN 15,MIN 16,MIN 17,MIN 18,MIN 19,MIN 20,MIN 21,MIN 22,MIN 23,MIN 24,MIN 25,MIN 26,MIN 27,MIN 28,MIN 29,MIN 30,MIN 31,MIN 32,MIN 33,MIN 34,MIN 35,MIN 36,MIN 37,MIN 38,MIN 39,MIN 40,MIN 41,MIN 42,MIN 43,MIN 44,MIN 45,MIN 46,MIN 47,MIN 48
41700153,1610612744,Warriors,42017,GSW @ SAS,1,0,201156,Nick,Young,Golden State,0,False,152.0,152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41700153,1610612744,Warriors,42017,GSW @ SAS,1,0,201580,JaVale,McGee,Golden State,0,True,308.6666666666667,926.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41700153,1610612744,Warriors,42017,GSW @ SAS,1,0,202691,Klay,Thompson,Golden State,0,True,564.8,2259.2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0
41700153,1610612744,Warriors,42017,GSW @ SAS,1,0,203110,Draymond,Green,Golden State,0,True,565.775,2263.1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0
41700153,1610612744,Warriors,42017,GSW @ SAS,1,0,1626172,Kevon,Looney,Golden State,0,False,337.0,1348.0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1
41700153,1610612744,Warriors,42017,GSW @ SAS,1,0,1626188,Quinn,Cook,Golden State,0,False,416.3333333333333,1249.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
41700153,1610612744,Warriors,42017,GSW @ SAS,1,0,1627745,Damian,Jones,Golden State,0,False,152.0,152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41700153,1610612744,Warriors,42017,GSW @ SAS,1,0,1628395,Jordan,Bell,Golden State,0,False,152.0,152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41700153,1610612759,Spurs,42017,SAS vs. GSW,0,0,1938,Manu,Ginobili,San Antonio,1,False,339.0,1017.0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
41700153,1610612759,Spurs,42017,SAS vs. GSW,0,0,2200,Pau,Gasol,San Antonio,1,False,369.3333333333333,1108.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
41700153,1610612759,Spurs,42017,SAS vs. GSW,0,0,2225,Tony,Parker,San Antonio,1,False,496.5,993.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
41700153,1610612759,Spurs,42017,SAS vs. GSW,0,0,200746,LaMarcus,Aldridge,San Antonio,1,True,731.0,2193.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0
41700153,1610612759,Spurs,42017,SAS vs. GSW,0,0,200752,Rudy,Gay,San Antonio,1,True,465.75,1863.0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
41700153,1610612759,Spurs,42017,SAS vs. GSW,0,0,201980,Danny,Green,San Antonio,1,True,400.6666666666667,1202.0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41700153,1610612759,Spurs,42017,SAS vs. GSW,0,0,201988,Patty,Mills,San Antonio,1,True,665.0,1995.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0
41700153,1610612759,Spurs,42017,SAS vs. GSW,0,0,202722,Davis,Bertans,San Antonio,1,False,245.8,1229.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1
41700153,1610612759,Spurs,42017,SAS vs. GSW,0,0,203464,Brandon,Paul,San Antonio,1,False,152.0,152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41700153,1610612759,Spurs,42017,SAS vs. GSW,0,0,203937,Kyle,Anderson,San Antonio,1,False,341.6666666666667,1025.0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
41700153,1610612759,Spurs,42017,SAS vs. GSW,0,0,1627749,Dejounte,Murray,San Antonio,1,True,316.6666666666667,950.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41700153,1610612759,Spurs,42017,SAS vs. GSW,0,0,1627854,Bryn,Forbes,San Antonio,1,False,260.5,521.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
41700153,1610612759,Spurs,42017,SAS vs. GSW,0,0,1628401,Derrick,White,San Antonio,1,False,152.0,152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41700154,1610612744,Warriors,42017,GSW @ SAS,0,0,2561,David,West,Golden State,0,False,272.4333333333334,817.3000000000002,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
41700154,1610612744,Warriors,42017,GSW @ SAS,0,0,2733,Shaun,Livingston,Golden State,0,False,316.09999999999997,1264.3999999999999,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41700154,1610612744,Warriors,42017,GSW @ SAS,0,0,2738,Andre,Iguodala,Golden State,0,True,527.6666666666666,1583.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
41700154,1610612744,Warriors,42017,GSW @ SAS,0,0,201142,Kevin,Durant,Golden State,0,True,816.3333333333334,2449.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
41700154,1610612744,Warriors,42017,GSW @ SAS,0,0,201156,Nick,Young,Golden State,0,False,170.8666666666667,512.6000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
41700154,1610612744,Warriors,42017,GSW @ SAS,0,0,201580,JaVale,McGee,Golden State,0,True,338.3333333333333,1015.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41700154,1610612744,Warriors,42017,GSW @ SAS,0,0,202691,Klay,Thompson,Golden State,0,True,636.325,2545.3,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
41700154,1610612744,Warriors,42017,GSW @ SAS,0,0,203110,Draymond,Green,Golden State,0,True,836.5333333333333,2509.6,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
41700154,1610612744,Warriors,42017,GSW @ SAS,0,0,1626172,Kevon,Looney,Golden State,0,False,264.13333333333327,792.4,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41700154,1610612744,Warriors,42017,GSW @ SAS,0,0,1626188,Quinn,Cook,Golden State,0,False,303.8,911.4000000000001,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41700154,1610612759,Spurs,42017,SAS vs. GSW,1,0,1938,Manu,Ginobili,San Antonio,1,False,302.91999999999996,1514.6,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1
41700154,1610612759,Spurs,42017,SAS vs. GSW,1,0,2200,Pau,Gasol,San Antonio,1,False,285.09999999999997,1140.3999999999999,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41700154,1610612759,Spurs,42017,SAS vs. GSW,1,0,2225,Tony,Parker,San Antonio,1,False,482.5,965.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
41700154,1610612759,Spurs,42017,SAS vs. GSW,1,0,200746,LaMarcus,Aldridge,San Antonio,1,True,757.4666666666667,2272.4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
41700154,1610612759,Spurs,42017,SAS vs. GSW,1,0,200752,Rudy,Gay,San Antonio,1,True,744.1999999999999,2232.6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
41700154,1610612759,Spurs,42017,SAS vs. GSW,1,0,201980,Danny,Green,San Antonio,1,True,250.92000000000002,1254.6000000000001,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
41700154,1610612759,Spurs,42017,SAS vs. GSW,1,0,201988,Patty,Mills,San Antonio,1,True,722.6666666666666,2168.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
41700154,1610612759,Spurs,42017,SAS vs. GSW,1,0,202722,Davis,Bertans,San Antonio,1,False,151.0,151.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41700154,1610612759,Spurs,42017,SAS vs. GSW,1,0,203937,Kyle,Anderson,San Antonio,1,False,370.8,1112.4,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41700154,1610612759,Spurs,42017,SAS vs. GSW,1,0,1627749,Dejounte,Murray,San Antonio,1,True,529.6666666666666,1589.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
41700155,1610612744,Warriors,42017,GSW vs. SAS,1,0,2561,David,West,Golden State,1,False,364.73333333333335,1094.2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
41700155,1610612744,Warriors,42017,GSW vs. SAS,1,0,2733,Shaun,Livingston,Golden State,1,False,360.7333333333333,1082.1999999999998,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
41700155,1610612744,Warriors,42017,GSW vs. SAS,1,0,2738,Andre,Iguodala,Golden State,1,True,466.0,1864.0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
41700155,1610612744,Warriors,42017,GSW vs. SAS,1,0,201142,Kevin,Durant,Golden State,1,True,810.0,2430.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
41700155,1610612744,Warriors,42017,GSW vs. SAS,1,0,201156,Nick,Young,Golden State,1,False,192.0,384.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
41700155,1610612744,Warriors,42017,GSW vs. SAS,1,0,201580,JaVale,McGee,Golden State,1,True,430.0,860.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41700155,1610612744,Warriors,42017,GSW vs. SAS,1,0,202691,Klay,Thompson,Golden State,1,True,829.6666666666666,2489.0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
41700155,1610612744,Warriors,42017,GSW vs. SAS,1,0,203110,Draymond,Green,Golden State,1,True,796.2666666666668,2388.8,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
41700155,1610612744,Warriors,42017,GSW vs. SAS,1,0,1626172,Kevon,Looney,Golden State,1,False,338.45000000000005,1353.8000000000002,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0
41700155,1610612744,Warriors,42017,GSW vs. SAS,1,0,1626188,Quinn,Cook,Golden State,1,False,227.0,454.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41700155,1610612759,Spurs,42017,SAS @ GSW,0,0,1938,Manu,Ginobili,San Antonio,0,False,372.75,1491.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1
41700155,1610612759,Spurs,42017,SAS @ GSW,0,0,2200,Pau,Gasol,San Antonio,0,False,526.0,1052.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
41700155,1610612759,Spurs,42017,SAS @ GSW,0,0,2225,Tony,Parker,San Antonio,0,False,428.0,856.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
41700155,1610612759,Spurs,42017,SAS @ GSW,0,0,200746,LaMarcus,Aldridge,San Antonio,0,True,806.6666666666666,2420.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
41700155,1610612759,Spurs,42017,SAS @ GSW,0,0,200752,Rudy,Gay,San Antonio,0,True,394.2,1971.0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1
41700155,1610612759,Spurs,42017,SAS @ GSW,0,0,201980,Danny,Green,San Antonio,0,True,311.3333333333333,934.0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41700155,1610612759,Spurs,42017,SAS @ GSW,0,0,201988,Patty,Mills,San Antonio,0,True,546.95,2187.8,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
41700155,1610612759,Spurs,42017,SAS @ GSW,0,0,202722,Davis,Bertans,San Antonio,0,False,470.0,940.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41700155,1610612759,Spurs,42017,SAS @ GSW,0,0,203937,Kyle,Anderson,San Antonio,0,False,339.40000000000003,1018.2000000000002,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
41700155,1610612759,Spurs,42017,SAS @ GSW,0,0,1627749,Dejounte,Murray,San Antonio,0,True,364.6666666666667,1094.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41700155,1610612759,Spurs,42017,SAS @ GSW,0,0,1627854,Bryn,Forbes,San Antonio,0,False,145.33333333333334,436.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
41700161,1610612740,Pelicans,42017,NOP @ POR,1,0,200765,Rajon,Rondo,New Orleans,0,True,589.95,2359.8,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41700161,1610612740,Pelicans,42017,NOP @ POR,1,0,201950,Jrue,Holiday,New Orleans,0,True,784.3333333333334,2353.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41700161,1610612740,Pelicans,42017,NOP @ POR,1,0,202703,Nikola,Mirotic,New Orleans,0,True,791.6666666666666,2375.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
41700161,1610612740,Pelicans,42017,NOP @ POR,1,0,202734,E'Twaun,Moore,New Orleans,0,True,534.6666666666666,1604.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
41700161,1610612740,Pelicans,42017,NOP @ POR,1,0,203076,Anthony,Davis,New Orleans,0,True,609.5,2438.0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
41700161,1610612740,Pelicans,42017,NOP @ POR,1,0,203121,Darius,Miller,New Orleans,0,False,420.5,841.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
41700161,1610612740,Pelicans,42017,NOP @ POR,1,0,203524,Solomon,Hill,New Orleans,0,False,331.0,331.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41700161,1610612740,Pelicans,42017,NOP @ POR,1,0,203546,Ian,Clark,New Orleans,0,False,370.55,1482.2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1
41700161,1610612740,Pelicans,42017,NOP @ POR,1,0,1627767,Cheick,Diallo,New Orleans,0,False,205.33333333333334,616.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
41700161,1610612757,Trail Blazers,42017,POR vs. NOP,0,0,202323,Evan,Turner,Portland,1,True,604.3333333333334,1813.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
41700161,1610612757,Trail Blazers,42017,POR vs. NOP,0,0,202329,Al-Farouq,Aminu,Portland,1,True,593.5333333333333,1780.5999999999997,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
41700161,1610612757,Trail Blazers,42017,POR vs. NOP,0,0,202334,Ed,Davis,Portland,1,False,594.0,1188.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
41700161,1610612757,Trail Blazers,42017,POR vs. NOP,0,0,203081,Damian,Lillard,Portland,1,True,1264.5,2529.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41700161,1610612757,Trail Blazers,42017,POR vs. NOP,0,0,203086,Meyers,Leonard,Portland,1,False,12.400000000000091,12.400000000000091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41700161,1610612757,Trail Blazers,42017,POR vs. NOP,0,0,203468,CJ,McCollum,Portland,1,True,564.5,2258.0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41700161,1610612757,Trail Blazers,42017,POR vs. NOP,0,0,203894,Shabazz,Napier,Portland,1,False,421.0,842.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
41700161,1610612757,Trail Blazers,42017,POR vs. NOP,0,0,203994,Jusuf,Nurkic,Portland,1,True,490.5333333333333,1471.5999999999997,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
41700161,1610612757,Trail Blazers,42017,POR vs. NOP,0,0,1626192,Pat,Connaughton,Portland,1,False,351.4666666666667,1054.4,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
41700161,1610612757,Trail Blazers,42017,POR vs. NOP,0,0,1627735,Wade,Baldwin IV,Portland,1,False,156.0,156.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41700161,1610612757,Trail Blazers,42017,POR vs. NOP,0,0,1628380,Zach,Collins,Portland,1,False,647.5,1295.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41700162,1610612740,Pelicans,42017,NOP @ POR,1,0,200765,Rajon,Rondo,New Orleans,0,True,582.25,2329.0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
41700162,1610612740,Pelicans,42017,NOP @ POR,1,0,201950,Jrue,Holiday,New Orleans,0,True,570.975,2283.9,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
41700162,1610612740,Pelicans,42017,NOP @ POR,1,0,202703,Nikola,Mirotic,New Orleans,0,True,584.25,2337.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1
